archivo,bytes,lineas,sha256_inicial,sha256_final,sin_cambio,tratamiento,hallazgos
backend/src/hotel-erp.Api/bin/Debug/net10.0/Microsoft.AspNetCore.OpenApi.dll,193848,,5dfe38966c9828533d77a9592d7150c4e832d2458648ccd610c4cdf633a521ce,5dfe38966c9828533d77a9592d7150c4e832d2458648ccd610c4cdf633a521ce,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/Microsoft.Build.Framework.dll,269608,,1a7c784aefd2df26a77a4f8e8b46722da73b82578eca1e1cb6edee54e5bf6061,1a7c784aefd2df26a77a4f8e8b46722da73b82578eca1e1cb6edee54e5bf6061,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/Microsoft.CodeAnalysis.CSharp.Workspaces.dll,944904,,bf30fb9aafcd99c4a74b9d6733774abcbf82c4a836c5a94fae6d91c45523f085,bf30fb9aafcd99c4a74b9d6733774abcbf82c4a836c5a94fae6d91c45523f085,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/Microsoft.CodeAnalysis.CSharp.dll,6839608,,36f5ac8da30a6107f53a2ca6509b61e284c08eb59aa1b22956d4e200e4514aa5,36f5ac8da30a6107f53a2ca6509b61e284c08eb59aa1b22956d4e200e4514aa5,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/Microsoft.CodeAnalysis.ExternalAccess.RazorCompiler.dll,21256,,5092cc2cee3f241a2bf3abec35096b0669cb181720a3cf463cddf7f6a45c1a0b,5092cc2cee3f241a2bf3abec35096b0669cb181720a3cf463cddf7f6a45c1a0b,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/Microsoft.CodeAnalysis.Workspaces.MSBuild.dll,141576,,746a9474ed7f0f6a5102b88379c3312edc41eca664a8b3b7717ba31b1cede73f,746a9474ed7f0f6a5102b88379c3312edc41eca664a8b3b7717ba31b1cede73f,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/Microsoft.CodeAnalysis.Workspaces.dll,4230448,,79498055635572590009a4781a6e3ee1e2e70e3085b2ea3ce161820f809b0b2b,79498055635572590009a4781a6e3ee1e2e70e3085b2ea3ce161820f809b0b2b,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/Microsoft.CodeAnalysis.dll,3059000,,10f489db67b8ac7489e58d392166c928302ba5698506dd652311da5d89f0a0f8,10f489db67b8ac7489e58d392166c928302ba5698506dd652311da5d89f0a0f8,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/Microsoft.EntityFrameworkCore.Abstractions.dll,34616,,c29df8f2db22e129bb6929130d98aa612b570a5ebab9842a11e809796cf03448,c29df8f2db22e129bb6929130d98aa612b570a5ebab9842a11e809796cf03448,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/Microsoft.EntityFrameworkCore.Design.dll,631648,,d2d7e7cf28c056636ed2c143b2d35ae73f75b080940990123473ef0d7c7dbafd,d2d7e7cf28c056636ed2c143b2d35ae73f75b080940990123473ef0d7c7dbafd,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/Microsoft.EntityFrameworkCore.Relational.dll,2194744,,687f84616b0a58de7ba0c20d14b4fe38871d79161f2de5bb3f48d171c292a0db,687f84616b0a58de7ba0c20d14b4fe38871d79161f2de5bb3f48d171c292a0db,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/Microsoft.EntityFrameworkCore.dll,2828600,,6750a0c56a1d557d7590728d4d7378f6e1ec65cb96e59489023cdc9fd139f6ca,6750a0c56a1d557d7590728d4d7378f6e1ec65cb96e59489023cdc9fd139f6ca,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/Microsoft.Extensions.DependencyModel.dll,84776,,8dadc004effa669d9caf231019413e469d58632eadb9dacf56aad07d8bac82a3,8dadc004effa669d9caf231019413e469d58632eadb9dacf56aad07d8bac82a3,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/Microsoft.IdentityModel.Abstractions.dll,19480,,badf2721849e69ba93f50d6878e93c9c305761f5b7a4ada4d77fe5f3bde06fb2,badf2721849e69ba93f50d6878e93c9c305761f5b7a4ada4d77fe5f3bde06fb2,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/Microsoft.IdentityModel.JsonWebTokens.dll,167936,,7370d5a4d49332870941404bbc20ac5f31ae6eaeaf0250494c9a3e0ffae81a34,7370d5a4d49332870941404bbc20ac5f31ae6eaeaf0250494c9a3e0ffae81a34,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/Microsoft.IdentityModel.Logging.dll,36864,,5ba32fcff58444102944487e74fd91bf804fd64e337e2fa5741b2c41e1937aa4,5ba32fcff58444102944487e74fd91bf804fd64e337e2fa5741b2c41e1937aa4,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/Microsoft.IdentityModel.Protocols.OpenIdConnect.dll,137144,,d1f7dbbb71cbf69f5242a74e43b632610ff5dca913f164d1dcf53b2f6e0046ac,d1f7dbbb71cbf69f5242a74e43b632610ff5dca913f164d1dcf53b2f6e0046ac,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/Microsoft.IdentityModel.Protocols.dll,40880,,7c8702a7f6c019d962faf4b8af2da751dc32af9b6be998688e774394fb5f8730,7c8702a7f6c019d962faf4b8af2da751dc32af9b6be998688e774394fb5f8730,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/Microsoft.IdentityModel.Tokens.dll,371752,,9aa9915bbf81e4c39750de3e803b4e11d0de0cf646234c1a3170c9cafb30e9b3,9aa9915bbf81e4c39750de3e803b4e11d0de0cf646234c1a3170c9cafb30e9b3,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/Microsoft.OpenApi.dll,474656,,0ef9fae1ec5c1b88b2dbe5fe1e1017b9512eebae334ac5259c425de65138b31e,0ef9fae1ec5c1b88b2dbe5fe1e1017b9512eebae334ac5259c425de65138b31e,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/Microsoft.VisualStudio.SolutionPersistence.dll,172072,,a1150f4a162d9c9992b6e99b2949e2de092017182264218b7b5666ceebbc16d4,a1150f4a162d9c9992b6e99b2949e2de092017182264218b7b5666ceebbc16d4,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/Microsoft.Win32.SystemEvents.dll,27432,,2781f7269d44cff362f5d6f956dc38a7222806cd7c44645b457e29180d510a26,2781f7269d44cff362f5d6f956dc38a7222806cd7c44645b457e29180d510a26,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/Mono.TextTemplating.dll,177664,,e9f742d672c8f567471974fcb7163f955d1e1f01060bb15d067ac220361d23cb,e9f742d672c8f567471974fcb7163f955d1e1f01060bb15d067ac220361d23cb,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/Newtonsoft.Json.dll,712464,,22c649f75fce5be7c7ccda8880473b634ef69ecf33f5d1ab8ad892caf47d5a07,22c649f75fce5be7c7ccda8880473b634ef69ecf33f5d1ab8ad892caf47d5a07,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/Npgsql.EntityFrameworkCore.PostgreSQL.dll,679424,,94fcf66e8e953fdb02c40c72ca89821dd5eed5324d4c0f12a7219ea8cd3d5a5e,94fcf66e8e953fdb02c40c72ca89821dd5eed5324d4c0f12a7219ea8cd3d5a5e,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/Npgsql.dll,1478656,,e2bcafe1660fe4543fe9dfcabed972ec8d32259e5ea8009462ce1de23c7034c2,e2bcafe1660fe4543fe9dfcabed972ec8d32259e5ea8009462ce1de23c7034c2,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/Serilog.AspNetCore.dll,17920,,a550c57df7a04edbed00da036fc14be12acd0d425b7401855975fb628e3dbada,a550c57df7a04edbed00da036fc14be12acd0d425b7401855975fb628e3dbada,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/Serilog.Extensions.Hosting.dll,35840,,3e6d0284179ee0e1c197568fd79b58f869d15298fff8ecb8447322fe87d44f47,3e6d0284179ee0e1c197568fd79b58f869d15298fff8ecb8447322fe87d44f47,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/Serilog.Extensions.Logging.dll,28672,,80d3edbe3e3ac0b4c5bc764474220e7da11df8d285e0098f3dc1b65a734c8507,80d3edbe3e3ac0b4c5bc764474220e7da11df8d285e0098f3dc1b65a734c8507,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/Serilog.Formatting.Compact.dll,9728,,319fbcefc2161dd50ccdd8d60b30edee48a09f794aedb28421a23f35ddd670d9,319fbcefc2161dd50ccdd8d60b30edee48a09f794aedb28421a23f35ddd670d9,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/Serilog.Settings.Configuration.dll,70144,,ec8cfd1f8970a44e2aa3f7bcc71116ca2691b196564bff83e3e3ead0c1143b67,ec8cfd1f8970a44e2aa3f7bcc71116ca2691b196564bff83e3e3ead0c1143b67,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/Serilog.Sinks.Console.dll,38400,,dc88002ddd9f5fd0ffec9a6568ef89954671f60f2c9161593ee78932538c1e3e,dc88002ddd9f5fd0ffec9a6568ef89954671f60f2c9161593ee78932538c1e3e,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/Serilog.Sinks.Debug.dll,7168,,df543d3df8bd00d72e5eb2b9b2a15e67a6e4d10c13834de4cedbf500b8793e01,df543d3df8bd00d72e5eb2b9b2a15e67a6e4d10c13834de4cedbf500b8793e01,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/Serilog.Sinks.File.dll,36864,,4f4282671c2ac68284b4dc99f7a76eac9cbd4e659978cef642cff9e6c01b676d,4f4282671c2ac68284b4dc99f7a76eac9cbd4e659978cef642cff9e6c01b676d,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/Serilog.dll,161792,,9fbf7441a9bdc9459652dc66e18f008040651f14cb8d7a7bb806ac4a8b722d10,9fbf7441a9bdc9459652dc66e18f008040651f14cb8d7a7bb806ac4a8b722d10,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/System.CodeDom.dll,184944,,bfb75074ac26c7632bbe9ffc1063ceca9a56aae86ac4913481d6bba88c4c4a34,bfb75074ac26c7632bbe9ffc1063ceca9a56aae86ac4913481d6bba88c4c4a34,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/System.Composition.AttributedModel.dll,20248,,d4f1ec85e742b77cda48f709210daaf34d8b4a7e1e540f353eff741dcc058128,d4f1ec85e742b77cda48f709210daaf34d8b4a7e1e540f353eff741dcc058128,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/System.Composition.Convention.dll,54040,,be95f480449ab3236315beb321ce598a61382d64479ddf500e7434637345f474,be95f480449ab3236315beb321ce598a61382d64479ddf500e7434637345f474,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/System.Composition.Hosting.dll,56072,,2c8f10923c3b60fd1b16d89f2661712a9be112e697990bedbd6fab9dbaabb1b6,2c8f10923c3b60fd1b16d89f2661712a9be112e697990bedbd6fab9dbaabb1b6,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/System.Composition.Runtime.dll,27424,,148012db7ddafc76d28bbeaa0baea3e2351e7bc195e9031d57f107989c2e0eaa,148012db7ddafc76d28bbeaa0baea3e2351e7bc195e9031d57f107989c2e0eaa,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/System.Composition.TypedParts.dll,65816,,ebc942c358d997e41635c9a365db542a3fd2a05f301f602d5d6a8b0d5dd42071,ebc942c358d997e41635c9a365db542a3fd2a05f301f602d5d6a8b0d5dd42071,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/System.Drawing.Common.dll,422184,,d20b10d6289ac5e3cbbd4d46f798a555bcf2ef39c6380d80031d4590830e47bd,d20b10d6289ac5e3cbbd4d46f798a555bcf2ef39c6380d80031d4590830e47bd,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/System.IdentityModel.Tokens.Jwt.dll,91648,,26abb9f383208e3339518fda1d6259960730a45869b5121a150b630bc89a6a79,26abb9f383208e3339518fda1d6259960730a45869b5121a150b630bc89a6a79,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/System.Private.Windows.Core.dll,1226024,,1ff9a6436dafbb4418c9e147f8203fd2207601ee5bb71c384675a8c1ac4ff822,1ff9a6436dafbb4418c9e147f8203fd2207601ee5bb71c384675a8c1ac4ff822,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/System.Private.Windows.GdiPlus.dll,168784,,e46a1a693188c0c25a5d96dce5330433be693f86351df77b20e7f6118f5df5eb,e46a1a693188c0c25a5d96dce5330433be693f86351df77b20e7f6118f5df5eb,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/appsettings.Development.json,532,18,119ebfeafadafe477fb604de4c79a7bf452db89e2bdf69c61df5e596a45a6f25,119ebfeafadafe477fb604de4c79a7bf452db89e2bdf69c61df5e596a45a6f25,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/appsettings.json,1108,49,9b55d7c453be2891ddc31a1328d2e6a85d234f1ba5262bb637de57fae8fb37fc,9b55d7c453be2891ddc31a1328d2e6a85d234f1ba5262bb637de57fae8fb37fc,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/cs/Microsoft.CodeAnalysis.CSharp.Workspaces.resources.dll,17680,,be261586e5f90c7ebdc8b5e12d41f2f493bb18f6b5a76fe1fab4a14a3d80314f,be261586e5f90c7ebdc8b5e12d41f2f493bb18f6b5a76fe1fab4a14a3d80314f,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/cs/Microsoft.CodeAnalysis.CSharp.resources.dll,444168,,1b7a95334e0457ed334646cb62e1287b88e908e50a5ccdce60891613fff7295c,1b7a95334e0457ed334646cb62e1287b88e908e50a5ccdce60891613fff7295c,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/cs/Microsoft.CodeAnalysis.Workspaces.MSBuild.resources.dll,17680,,5f5e0c469c1127ff80e4811e4c2e44727791ebff1abdd097f2bb36b9a7f350ee,5f5e0c469c1127ff80e4811e4c2e44727791ebff1abdd097f2bb36b9a7f350ee,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/cs/Microsoft.CodeAnalysis.Workspaces.resources.dll,41224,,c5e242fc938db3efdde8ff4457eb1c03f50abc63dfb3e6edd60188a0151849d8,c5e242fc938db3efdde8ff4457eb1c03f50abc63dfb3e6edd60188a0151849d8,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/cs/Microsoft.CodeAnalysis.resources.dll,40200,,b6f9770c7c83160b27d96e41486da99ed43deb71bbfb8d15bd70f25dc452c1ab,b6f9770c7c83160b27d96e41486da99ed43deb71bbfb8d15bd70f25dc452c1ab,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/de/Microsoft.CodeAnalysis.CSharp.Workspaces.resources.dll,17672,,6eb4c209143a8b977c61d9f30a1eb92d39a7b6a741102c221663f0e60fbc4427,6eb4c209143a8b977c61d9f30a1eb92d39a7b6a741102c221663f0e60fbc4427,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/de/Microsoft.CodeAnalysis.CSharp.resources.dll,474376,,74ee2d88897be211e89ad4cd11a145a973bd4af0e74877b5a64f8d227e0ba409,74ee2d88897be211e89ad4cd11a145a973bd4af0e74877b5a64f8d227e0ba409,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/de/Microsoft.CodeAnalysis.Workspaces.MSBuild.resources.dll,17672,,212cfa8a51d5708b54de0f21acba6d3f8ec767c01ab6d985a950729cfd355ee9,212cfa8a51d5708b54de0f21acba6d3f8ec767c01ab6d985a950729cfd355ee9,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/de/Microsoft.CodeAnalysis.Workspaces.resources.dll,42760,,96d639a66c6c8a182dc532b47f7abd7216bcd1d3ad2c3618777ed8890bfc7feb,96d639a66c6c8a182dc532b47f7abd7216bcd1d3ad2c3618777ed8890bfc7feb,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/de/Microsoft.CodeAnalysis.resources.dll,41736,,cd62a1bfe99811c971bec1328a548dbc5f24e3bc9cd27f9715373c1e52abf32f,cd62a1bfe99811c971bec1328a548dbc5f24e3bc9cd27f9715373c1e52abf32f,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/es/Microsoft.CodeAnalysis.CSharp.Workspaces.resources.dll,17672,,a8db27c5eab7825e5d6b967d8e214f0136c12c3c8a91d344cefd2b3485ab3ead,a8db27c5eab7825e5d6b967d8e214f0136c12c3c8a91d344cefd2b3485ab3ead,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/es/Microsoft.CodeAnalysis.CSharp.resources.dll,463120,,719bc0f799e12704498649267e473166f91015b629f4116474091f8ee9253e4d,719bc0f799e12704498649267e473166f91015b629f4116474091f8ee9253e4d,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/es/Microsoft.CodeAnalysis.Workspaces.MSBuild.resources.dll,17672,,7da0bd6a7d84a44c3f61e5ac9c51f1445fac66163a8cfcb156cfc0ba695dd21b,7da0bd6a7d84a44c3f61e5ac9c51f1445fac66163a8cfcb156cfc0ba695dd21b,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/es/Microsoft.CodeAnalysis.Workspaces.resources.dll,42248,,c5c863fa842c5dc4462dcd54e9a6b8c2531ae1cc1f1a5e8016f64126f77cb766,c5c863fa842c5dc4462dcd54e9a6b8c2531ae1cc1f1a5e8016f64126f77cb766,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/es/Microsoft.CodeAnalysis.resources.dll,41272,,4c741b47fa2becf2f1283e96ec6f76d958f1defc2868d93c2c011cafcbc9f9f4,4c741b47fa2becf2f1283e96ec6f76d958f1defc2868d93c2c011cafcbc9f9f4,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/fr/Microsoft.CodeAnalysis.CSharp.Workspaces.resources.dll,17680,,a70609f91ad5c1d223f2f9dbff6e4ae7221a03a7ca59f9ae3bd894f1015c5344,a70609f91ad5c1d223f2f9dbff6e4ae7221a03a7ca59f9ae3bd894f1015c5344,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/fr/Microsoft.CodeAnalysis.CSharp.resources.dll,475920,,463e22ba0fdfee0025d6fb00314a0a7cf8a47d6b6689d88e0429686025a8f53c,463e22ba0fdfee0025d6fb00314a0a7cf8a47d6b6689d88e0429686025a8f53c,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/fr/Microsoft.CodeAnalysis.Workspaces.MSBuild.resources.dll,17672,,5330e886183987a386636f26f7902f0aa0551fcaadb3d4adf5ed83311a0d3c68,5330e886183987a386636f26f7902f0aa0551fcaadb3d4adf5ed83311a0d3c68,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/fr/Microsoft.CodeAnalysis.Workspaces.resources.dll,43320,,ff1ee1395f15d8f13e9fd3113c3facda1e321c665d30765890034ee5bbbbc093,ff1ee1395f15d8f13e9fd3113c3facda1e321c665d30765890034ee5bbbbc093,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/fr/Microsoft.CodeAnalysis.resources.dll,41736,,80f5a07838b046388fda788223279c1c6638eccf9610fe80a598bb17f3b20f22,80f5a07838b046388fda788223279c1c6638eccf9610fe80a598bb17f3b20f22,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/hotel-erp.Api.deps.json,46457,1237,b9c924baf9fafb3dab5c233bd4d15e3ce31100c003b9f7103696033af7498faf,b9c924baf9fafb3dab5c233bd4d15e3ce31100c003b9f7103696033af7498faf,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/hotel-erp.Api.dll,1314304,,20b0dfec7d1f3c62243d6cd807a9732d6811252a0046ce60ed8640d029d4ef99,20b0dfec7d1f3c62243d6cd807a9732d6811252a0046ce60ed8640d029d4ef99,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/hotel-erp.Api.exe,162304,,6d62464cd8c3354e6d30de869d733c01507e90fa428f4cb992f9c8ccd394d643,6d62464cd8c3354e6d30de869d733c01507e90fa428f4cb992f9c8ccd394d643,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/hotel-erp.Api.pdb,247040,,86708de94fe4bda36882d0f69a9d983f0f5eefd1cb62e8e56f0d99cb8ce03d85,86708de94fe4bda36882d0f69a9d983f0f5eefd1cb62e8e56f0d99cb8ce03d85,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/hotel-erp.Api.runtimeconfig.json,469,19,a6de13a0197332e10778b009b28d59ebbc9a034816ea0505a22cfffdb8c0dbf8,a6de13a0197332e10778b009b28d59ebbc9a034816ea0505a22cfffdb8c0dbf8,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/hotel-erp.Api.staticwebassets.endpoints.json,199449,0,ef56f2b9bbb0288ada8151be2268528319f91357fe7284d08faf4e81212dff4e,ef56f2b9bbb0288ada8151be2268528319f91357fe7284d08faf4e81212dff4e,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
